"boatID","days1","days2","midTrips","boatType","boatCode","paintType","paintRating","wetWeight","LocID","Location","LocCode","samLab","wetWeight1","wetWeight2"
"412",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",0.5,"HK","Wet Hull",1,"Paddle wheel (Starboard #2)",FALSE,TRUE
"413",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",0.5,"HD","Wet Hull",1,"Port #2 strainer",FALSE,TRUE
"414",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",5,"HC","Wet Hull",1,"Port #4 plug",TRUE,FALSE
"415",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",7,"IB","Internal spaces",3,"Port #1 scrape",TRUE,FALSE
"416",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",9.83,"HH","Wet Hull",1,"Transducer (starboard #3)",TRUE,FALSE
"417",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",10.86,"HD","Wet Hull",1,"Port strainer #3",TRUE,FALSE
"418",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",12,"ID","Internal spaces",3,"Bilge water",TRUE,FALSE
"419",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",12.7,"PB","Propeller",2,"Propeller",TRUE,FALSE
"420",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",14.5,"PG","Propeller",2,"Prop sleeve/stern tube",TRUE,FALSE
"421",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",37.67,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"422",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",54.4,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"423",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",55.2,"HA","Wet Hull",1,"Hull 2 starboard midship",TRUE,FALSE
"424",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",70.39,"HA","Wet Hull",1,"Hull 5 port midship",TRUE,FALSE
"425",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",75.76,"HA","Wet Hull",1,"Hull 6 port stern",TRUE,FALSE
"426",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",83.62,"HA","Wet Hull",1,"Hull 4 port bow",TRUE,FALSE
"427",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",128.23,"HP","Wet Hull",1,"Hull 1 starboard stern keel",TRUE,FALSE
"428",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",134.95,"HA","Wet Hull",1,"Hull 3 starboard bow",TRUE,FALSE
"429",16,6,282,3.5,"Motor cruiser",17,"Ablative","Good",197.9,"PH","Rudder",2,"Rudder extension (Keel extension)",TRUE,FALSE
"430",17,4,352,155,"Fish",15,"Hard","Very Poor",0.5,"ID","Internal spaces",3,"Bilge water (bow)",FALSE,TRUE
"431",17,4,352,155,"Fish",15,"Hard","Very Poor",0.5,"ID","Internal spaces",3,"Bilge water (stern)",FALSE,TRUE
"432",17,4,352,155,"Fish",15,"Hard","Very Poor",0.5,"IA","Internal spaces",3,"Deck hose inlet starboard (water)",FALSE,TRUE
"433",17,4,352,155,"Fish",15,"Hard","Very Poor",0.5,"IA","Internal spaces",3,"Deck hose outlet starboard (water)",FALSE,TRUE
"434",17,4,352,155,"Fish",15,"Hard","Very Poor",0.5,"IF","Internal spaces",3,"Engine outlet water sample",FALSE,TRUE
"435",17,4,352,155,"Fish",15,"Hard","Very Poor",1.7,"IL","Internal spaces",3,"Wet well water sample",TRUE,FALSE
"436",17,4,352,155,"Fish",15,"Hard","Very Poor",4.65,"HAB","Wet Hull",1,"Anode 2 (port)",TRUE,FALSE
"437",17,4,352,155,"Fish",15,"Hard","Very Poor",9.3,"HC","Wet Hull",1,"Plug starboard scrape",TRUE,FALSE
"438",17,4,352,155,"Fish",15,"Hard","Very Poor",10.2,"HC","Wet Hull",1,"Plug port scrape",TRUE,FALSE
"439",17,4,352,155,"Fish",15,"Hard","Very Poor",11.1,"HK","Wet Hull",1,"Paddle wheel logger (starboard)",TRUE,FALSE
"440",17,4,352,155,"Fish",15,"Hard","Very Poor",11.3,"PA","Propeller",2,"Propeller shaft",TRUE,FALSE
"441",17,4,352,155,"Fish",15,"Hard","Very Poor",11.5,"IB","Internal spaces",1,"Stabiliser hole (port)",TRUE,FALSE
"442",17,4,352,155,"Fish",15,"Hard","Very Poor",11.54,"HD","Wet Hull",1,"Deck hose inlet scrape starboard (grate 6)",TRUE,FALSE
"443",17,4,352,155,"Fish",15,"Hard","Very Poor",12.4,"HD","Wet Hull",1,"Engine cooling water inlet scrape (port)",TRUE,FALSE
"444",17,4,352,155,"Fish",15,"Hard","Very Poor",12.6,"IB","Internal spaces",3,"Wet well starboard 3B scraping",TRUE,FALSE
"445",17,4,352,155,"Fish",15,"Hard","Very Poor",12.7,"IB","Internal spaces",3,"Wet well starboard 3A scraping",TRUE,FALSE
"446",17,4,352,155,"Fish",15,"Hard","Very Poor",12.8,"IB","Internal spaces",3,"Wet well starboard 3C scraping",TRUE,FALSE
"447",17,4,352,155,"Fish",15,"Hard","Very Poor",13.5,"IB","Internal spaces",3,"Wet well port 3C scraping",TRUE,FALSE
"448",17,4,352,155,"Fish",15,"Hard","Very Poor",15.74,"HAB","Wet Hull",1,"Anode #1 (port B)",TRUE,FALSE
"449",17,4,352,155,"Fish",15,"Hard","Very Poor",18.7,"HAB","Wet Hull",1,"Anode 1 (port A)",TRUE,FALSE
"450",17,4,352,155,"Fish",15,"Hard","Very Poor",19.95,"IB","Internal spaces",3,"Wet well port 3A scraping",TRUE,FALSE
"451",17,4,352,155,"Fish",15,"Hard","Very Poor",25.2,"IB","Internal spaces",3,"Wet well port 3B scraping",TRUE,FALSE
"452",17,4,352,155,"Fish",15,"Hard","Very Poor",33.53,"PJ","Rudder",2,"Rudder (port)",TRUE,FALSE
"453",17,4,352,155,"Fish",15,"Hard","Very Poor",45.05,"PJ","Rudder",2,"Rudder (starboard)",TRUE,FALSE
"454",17,4,352,155,"Fish",15,"Hard","Very Poor",68.84,"HA","Wet Hull",1,"Hull 2 starboard mid-ship",TRUE,FALSE
"455",17,4,352,155,"Fish",15,"Hard","Very Poor",72.6,"IB","Internal spaces",1,"Stabiliser hole (starboard)",TRUE,FALSE
"456",17,4,352,155,"Fish",15,"Hard","Very Poor",73.5,"HA","Wet Hull",1,"Hull 1 starboard stern",TRUE,FALSE
"457",17,4,352,155,"Fish",15,"Hard","Very Poor",81.4,"HA","Wet Hull",1,"Hull 3 starboard bow",TRUE,FALSE
"458",17,4,352,155,"Fish",15,"Hard","Very Poor",92.4,"HA","Wet Hull",1,"Hull 5 port midship",TRUE,FALSE
"459",17,4,352,155,"Fish",15,"Hard","Very Poor",108.6,"HA","Wet Hull",1,"Hull 6 port bow",TRUE,FALSE
"460",17,4,352,155,"Fish",15,"Hard","Very Poor",129.38,"HA","Wet Hull",1,"Hull 4 port stern",TRUE,FALSE
"461",17,4,352,155,"Fish",15,"Hard","Very Poor",132.5,"HX","Wet Hull",1,"Flat bottom bow end",TRUE,FALSE
"462",17,4,352,155,"Fish",15,"Hard","Very Poor",175.4,"HX","Wet Hull",1,"Flat bottom stern end",TRUE,FALSE
"463",17,4,352,155,"Fish",15,"Hard","Very Poor",212,"IB","Internal spaces",3,"Toilet outlet scrape",TRUE,FALSE
"464",17,4,352,155,"Fish",15,"Hard","Very Poor",321.5,"HR","Wet Hull",1,"Stabiliser starboard (flat surface)",TRUE,FALSE
"465",17,4,352,155,"Fish",15,"Hard","Very Poor",322.9,"PB","Propeller",2,"Propeller",TRUE,FALSE
"466",17,4,352,155,"Fish",15,"Hard","Very Poor",380.4,"HR","Wet Hull",1,"Stabiliser port (flat surface)",TRUE,FALSE
"467",17,4,352,155,"Fish",15,"Hard","Very Poor",1097,"HX","Wet Hull",1,"Flat bottom mid-ship",TRUE,FALSE
"468",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"DA","Deck",4,NA,FALSE,TRUE
"469",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"DC","Deck",4,NA,FALSE,TRUE
"470",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"471",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"II","Internal spaces",3,NA,FALSE,TRUE
"472",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"IP","Internal spaces",3,NA,FALSE,TRUE
"473",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"IQ","Internal spaces",3,NA,FALSE,TRUE
"474",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"PM","Anchor",2,NA,FALSE,TRUE
"475",18,6,353,10,"Fish",15,"Self-polishing","Good",0,"PN","Anchor",2,NA,FALSE,TRUE
"476",18,6,353,10,"Fish",15,"Self-polishing","Good",0.5,"HAA","Wet Hull",1,"Anode internal",FALSE,TRUE
"477",18,6,353,10,"Fish",15,"Self-polishing","Good",0.5,"ID","Internal spaces",3,"Bilge water sample",FALSE,TRUE
"478",18,6,353,10,"Fish",15,"Self-polishing","Good",0.5,"HD","Wet Hull",1,"Engine cooling intake scrape starboard",FALSE,TRUE
"479",18,6,353,10,"Fish",15,"Self-polishing","Good",7.4,"HAB","Wet Hull",1,"Anode external",TRUE,FALSE
"480",18,6,353,10,"Fish",15,"Self-polishing","Good",10.28,"IB","Internal spaces",3,"Wet well hole #3 starboard",TRUE,FALSE
"481",18,6,353,10,"Fish",15,"Self-polishing","Good",11.4,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"482",18,6,353,10,"Fish",15,"Self-polishing","Good",12.05,"HAF","Wet Hull",1,"Earthing station port",TRUE,FALSE
"483",18,6,353,10,"Fish",15,"Self-polishing","Good",12.7,"IB","Internal spaces",3,"Wet well hole #1 starboard",TRUE,FALSE
"484",18,6,353,10,"Fish",15,"Self-polishing","Good",13.9,"IB","Internal spaces",3,"Wet well hole #2 starboard",TRUE,FALSE
"485",18,6,353,10,"Fish",15,"Self-polishing","Good",15.1,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",TRUE,FALSE
"486",18,6,353,10,"Fish",15,"Self-polishing","Good",15.3,"HA","Wet Hull",1,"Hull #5 port mid-ships",TRUE,FALSE
"487",18,6,353,10,"Fish",15,"Self-polishing","Good",15.3,"HF","Wet Hull",1,"Keel cooling pipe #1 external port",TRUE,FALSE
"488",18,6,353,10,"Fish",15,"Self-polishing","Good",15.8,"PB","Propeller",2,"Propeller blade",TRUE,FALSE
"489",18,6,353,10,"Fish",15,"Self-polishing","Good",19.8,"HF","Wet Hull",1,"Keel cooling pipe #2 external port",TRUE,FALSE
"490",18,6,353,10,"Fish",15,"Self-polishing","Good",22.8,"HA","Wet Hull",1,"Hull #6 port stern",TRUE,FALSE
"491",18,6,353,10,"Fish",15,"Self-polishing","Good",24.6,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"492",18,6,353,10,"Fish",15,"Self-polishing","Good",25.42,"HA","Wet Hull",1,"Hull #4 port bow",TRUE,FALSE
"493",18,6,353,10,"Fish",15,"Self-polishing","Good",28.8,"HA","Wet Hull",1,"Hull #1 starboard stern",TRUE,FALSE
"494",18,6,353,10,"Fish",15,"Self-polishing","Good",33.9,"HA","Wet Hull",1,"Hull #3 starboard bow",TRUE,FALSE
"495",18,6,353,10,"Fish",15,"Self-polishing","Good",49.3,"HX","Wet Hull",1,"Garboard plank - 1m section of flat bottom",TRUE,FALSE
"496",18,6,353,10,"Fish",15,"Self-polishing","Good",92.1,"PG","Propeller",2,"Propeller shaft scrape",TRUE,FALSE
"497",18,6,353,10,"Fish",15,"Self-polishing","Good",130.9,"HH","Wet Hull",1,"Transducer (starboard) and box",TRUE,FALSE
"498",18,6,353,10,"Fish",15,"Self-polishing","Good",185.7,"HH","Wet Hull",1,"Transducer (port) and box",TRUE,FALSE
"499",19,7,271,15,"Fish",15,"Ablative","Good",0,"HAC","Dry Hull",1,NA,FALSE,TRUE
"500",19,7,271,15,"Fish",15,"Ablative","Good",0,"II","Internal spaces",3,NA,FALSE,TRUE
"501",19,7,271,15,"Fish",15,"Ablative","Good",0,"IP","Internal spaces",3,NA,FALSE,TRUE
"502",19,7,271,15,"Fish",15,"Ablative","Good",0,"IQ","Internal spaces",3,NA,FALSE,TRUE
"503",19,7,271,15,"Fish",15,"Ablative","Good",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"504",19,7,271,15,"Fish",15,"Ablative","Good",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"505",19,7,271,15,"Fish",15,"Ablative","Good",0,"PA","Propeller",2,NA,FALSE,TRUE
"506",19,7,271,15,"Fish",15,"Ablative","Good",0,"PB","Propeller",2,NA,FALSE,TRUE
"507",19,7,271,15,"Fish",15,"Ablative","Good",0,"PM","Anchor",2,NA,FALSE,TRUE
"508",19,7,271,15,"Fish",15,"Ablative","Good",0,"PN","Anchor",2,NA,FALSE,TRUE
"509",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"IH","Internal spaces",3,"Anchor locker water sample",FALSE,TRUE
"510",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"HAA","Wet Hull",1,"Anode behind starboard",FALSE,TRUE
"511",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"HAB","Wet Hull",1,"Anode external port",FALSE,TRUE
"512",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"HAB","Wet Hull",1,"Anode external starboard",FALSE,TRUE
"513",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"HAA","Wet Hull",1,"Anode internal port bow",FALSE,TRUE
"514",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"IB","Internal spaces",3,"Gen set intake (starboard)",FALSE,TRUE
"515",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"HP","Wet Hull",1,"Hull #1 starboard stern keel",FALSE,TRUE
"516",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",FALSE,TRUE
"517",19,7,271,15,"Fish",15,"Ablative","Good",0.5,"PG","Propeller",2,"Stern gland scrape",FALSE,TRUE
"518",19,7,271,15,"Fish",15,"Ablative","Good",7.51,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"519",19,7,271,15,"Fish",15,"Ablative","Good",8,"HA","Wet Hull",1,"Hull #5 port mid-ships",TRUE,FALSE
"520",19,7,271,15,"Fish",15,"Ablative","Good",8,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"521",19,7,271,15,"Fish",15,"Ablative","Good",8.6,"IN","Internal spaces",3,"Wet well internal starboard",TRUE,FALSE
"522",19,7,271,15,"Fish",15,"Ablative","Good",10.1,"HF","Wet Hull",1,"Keel cooling pipe refrigerator",TRUE,FALSE
"523",19,7,271,15,"Fish",15,"Ablative","Good",11.82,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"524",19,7,271,15,"Fish",15,"Ablative","Good",13,"HA","Wet Hull",1,"Hull #6 port stern",TRUE,FALSE
"525",19,7,271,15,"Fish",15,"Ablative","Good",13.6,"HH","Wet Hull",1,"Transducer plus mount starboard",TRUE,FALSE
"526",19,7,271,15,"Fish",15,"Ablative","Good",17.07,"IB","Internal spaces",3,"Wet well hole #3 port",TRUE,FALSE
"527",19,7,271,15,"Fish",15,"Ablative","Good",17.5,"IB","Internal spaces",3,"Wet well hole #2 port",TRUE,FALSE
"528",19,7,271,15,"Fish",15,"Ablative","Good",18.35,"IB","Internal spaces",3,"Wet well hole #3 starboard",TRUE,FALSE
"529",19,7,271,15,"Fish",15,"Ablative","Good",20.05,"HH","Wet Hull",1,"Transducer plus mount port",TRUE,FALSE
"530",19,7,271,15,"Fish",15,"Ablative","Good",20.5,"IN","Internal spaces",3,"Wet well internal port",TRUE,FALSE
"531",19,7,271,15,"Fish",15,"Ablative","Good",22.07,"HF","Wet Hull",1,"Keel cooling pipe engine",TRUE,FALSE
"532",19,7,271,15,"Fish",15,"Ablative","Good",24,"IB","Internal spaces",3,"Wet well hole #3 starboard",TRUE,FALSE
"533",19,7,271,15,"Fish",15,"Ablative","Good",24.4,"IB","Internal spaces",3,"Wet well hole #1 port",TRUE,FALSE
"534",19,7,271,15,"Fish",15,"Ablative","Good",27.6,"IB","Internal spaces",3,"Wet well hole #2 starboard",TRUE,FALSE
"535",19,7,271,15,"Fish",15,"Ablative","Good",29.2,"HA","Wet Hull",1,"Hull #3 starboard bow",TRUE,FALSE
"536",19,7,271,15,"Fish",15,"Ablative","Good",38.18,"HA","Wet Hull",1,"Hull #4 port bow",TRUE,FALSE
"537",19,7,271,15,"Fish",15,"Ablative","Good",39.3,"HX","Wet Hull",1,"Flat bottom scrape",TRUE,FALSE
"538",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"DA","Deck",4,NA,FALSE,TRUE
"539",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"DG","Deck",4,NA,FALSE,TRUE
"540",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"541",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"IT","Internal spaces",3,NA,FALSE,TRUE
"542",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"IU","Internal spaces",3,NA,FALSE,TRUE
"543",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"544",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"545",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"PA","Propeller",2,NA,FALSE,TRUE
"546",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"PB","Propeller",2,NA,FALSE,TRUE
"547",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"PM","Anchor",2,NA,FALSE,TRUE
"548",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0,"PN","Anchor",2,NA,FALSE,TRUE
"549",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HH","Wet Hull",1,"Depth sounder",FALSE,TRUE
"550",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HP","Wet Hull",1,"Hull 2 starboard keel",FALSE,TRUE
"551",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull 3 starboard bow",FALSE,TRUE
"552",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull 4 port stern",FALSE,TRUE
"553",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HP","Wet Hull",1,"Hull 5 port keel",FALSE,TRUE
"554",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull 6 port bow",FALSE,TRUE
"555",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"PE","Propeller",2,"Outboard sail drive leg",FALSE,TRUE
"556",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HD","Wet Hull",1,"Outboard sail drive leg water outlet scraping",FALSE,TRUE
"557",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"HK","Wet Hull",1,"Paddle wheel",FALSE,TRUE
"558",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"PJ","Rudder",2,"Rudder port",FALSE,TRUE
"559",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"PJ","Rudder",2,"Rudder starboard",FALSE,TRUE
"560",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"IB","Internal spaces",3,"Toilet inlet scrape port",FALSE,TRUE
"561",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"IB","Internal spaces",3,"Toilet outlet scrape starboard",FALSE,TRUE
"562",20,11,41,NA,"Yacht",2,"Hard","Very Poor",0.5,"IB","Internal spaces",3,"Toilet water inlet",FALSE,TRUE
"563",20,11,41,NA,"Yacht",2,"Hard","Very Poor",8,"HA","Wet Hull",1,"Hull 1 starboard stern",TRUE,FALSE
"564",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"HY","Dry Hull",1,NA,FALSE,TRUE
"565",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"566",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"II","Internal spaces",3,NA,FALSE,TRUE
"567",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"568",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"569",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"PM","Anchor",2,NA,FALSE,TRUE
"570",21,425,107,27.5,"Yacht",2,"Ablative","Good",0,"PN","Anchor",2,NA,FALSE,TRUE
"571",21,425,107,27.5,"Yacht",2,"Ablative","Good",0.5,"IF","Internal spaces",3,"Engine cooling intake H2O",FALSE,TRUE
"572",21,425,107,27.5,"Yacht",2,"Ablative","Good",5.6,"HAB","Wet Hull",1,"Port Anode stern",TRUE,FALSE
"573",21,425,107,27.5,"Yacht",2,"Ablative","Good",7.5,"HAB","Wet Hull",1,"Port Anode bow",TRUE,FALSE
"574",21,425,107,27.5,"Yacht",2,"Ablative","Good",8.1,"HH","Wet Hull",1,"Depth sounder housing port",TRUE,FALSE
"575",21,425,107,27.5,"Yacht",2,"Ablative","Good",8.6,"HAB","Wet Hull",1,"Anode starboard bow",TRUE,FALSE
"576",21,425,107,27.5,"Yacht",2,"Ablative","Good",9.6,"HP","Wet Hull",1,"Hull 2 port mid-ship keel",TRUE,FALSE
"577",21,425,107,27.5,"Yacht",2,"Ablative","Good",11.4,"PG","Propeller",2,"Stern tube external",TRUE,FALSE
"578",21,425,107,27.5,"Yacht",2,"Ablative","Good",16.4,"HA","Wet Hull",1,"Hull 6 starboard bow scrape",TRUE,FALSE
"579",21,425,107,27.5,"Yacht",2,"Ablative","Good",18.85,"HP","Wet Hull",1,"Hull 5 starboard midship keel scrape",TRUE,FALSE
"580",21,425,107,27.5,"Yacht",2,"Ablative","Good",19.4,"HA","Wet Hull",1,"Port bow scrape #3",TRUE,FALSE
"581",21,425,107,27.5,"Yacht",2,"Ablative","Good",27.7,"PH","Rudder",2,"Skeg quadrat port",TRUE,FALSE
"582",21,425,107,27.5,"Yacht",2,"Ablative","Good",34.4,"HA","Wet Hull",1,"Port stern scraping #1",TRUE,FALSE
"583",21,425,107,27.5,"Yacht",2,"Ablative","Good",35.2,"HD","Wet Hull",1,"Engine cooling water intake strainer",TRUE,FALSE
"584",21,425,107,27.5,"Yacht",2,"Ablative","Good",35.6,"HAB","Wet Hull",1,"Anode stern starboard",TRUE,FALSE
"585",21,425,107,27.5,"Yacht",2,"Ablative","Good",45.1,"PH","Rudder",2,"Skeg quadrat starboard",TRUE,FALSE
"586",21,425,107,27.5,"Yacht",2,"Ablative","Good",45.6,"HA","Wet Hull",1,"Hull 4 starboard stern scrape",TRUE,FALSE
"587",21,425,107,27.5,"Yacht",2,"Ablative","Good",110.16,"PA","Propeller",2,"Propeller shaft",TRUE,FALSE
"588",21,425,107,27.5,"Yacht",2,"Ablative","Good",283,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"589",21,425,107,27.5,"Yacht",2,"Ablative","Good",488.28,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"590",21,425,107,27.5,"Yacht",2,"Ablative","Good",515.31,"PB","Propeller",2,"Propeller",TRUE,FALSE
"591",22,5,719,300,"Fish",15,NA,NA,0,"IH","Internal spaces",3,NA,FALSE,TRUE
"592",22,5,719,300,"Fish",15,NA,NA,0.5,"IL","Internal spaces",3,"Ballast tank water",FALSE,TRUE
"593",22,5,719,300,"Fish",15,NA,NA,0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"594",22,5,719,300,"Fish",15,NA,NA,0.5,"IL","Internal spaces",3,"Wet well water",FALSE,TRUE
"595",22,5,719,300,"Fish",15,NA,NA,8.3,"IB","Internal spaces",3,"Port water inlet (deck hose)",TRUE,FALSE
"596",22,5,719,300,"Fish",15,NA,NA,9.6,"PB","Propeller",2,"Propeller",TRUE,FALSE
"597",22,5,719,300,"Fish",15,NA,NA,9.8,"HA","Wet Hull",1,"Hull #6 stern port",TRUE,FALSE
"598",22,5,719,300,"Fish",15,NA,NA,31.7,"HA","Wet Hull",1,"Hull #5 port midship",TRUE,FALSE
"599",22,5,719,300,"Fish",15,NA,NA,48,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",TRUE,FALSE
"600",22,5,719,300,"Fish",15,NA,NA,52.1,"HAB","Wet Hull",1,"Zinc anode port midship",TRUE,FALSE
"601",22,5,719,300,"Fish",15,NA,NA,55.3,"HA","Wet Hull",1,"Hull #4 port bow",TRUE,FALSE
"602",22,5,719,300,"Fish",15,NA,NA,80.3,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"603",22,5,719,300,"Fish",15,NA,NA,98.8,"HAB","Wet Hull",1,"Zinc anode port",TRUE,FALSE
"604",22,5,719,300,"Fish",15,NA,NA,178.7,"HD","Wet Hull",1,"Strainer port (engine cooling)",TRUE,FALSE
"605",22,5,719,300,"Fish",15,NA,NA,194.8,"HA","Wet Hull",1,"Hull #3 starboard bow",TRUE,FALSE
"606",22,5,719,300,"Fish",15,NA,NA,201.8,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"607",22,5,719,300,"Fish",15,NA,NA,203,"HH","Wet Hull",1,"Sonar well starboard",TRUE,FALSE
"608",22,5,719,300,"Fish",15,NA,NA,236,"IB","Internal spaces",3,"Wet well inside starboard",TRUE,FALSE
"609",22,5,719,300,"Fish",15,NA,NA,262.5,"IB","Internal spaces",3,"Wet well inside port",TRUE,FALSE
"610",22,5,719,300,"Fish",15,NA,NA,290,"PH","Rudder",2,"Rudder extension (Keel extension)",TRUE,FALSE
"611",22,5,719,300,"Fish",15,NA,NA,313.9,"PG","Propeller",2,"Stern tube external",TRUE,FALSE
"612",22,5,719,300,"Fish",15,NA,NA,535,"HH","Wet Hull",1,"Transducer starboard",TRUE,FALSE
"613",22,5,719,300,"Fish",15,NA,NA,556.7,"HA","Wet Hull",1,"Hull #1 starboard stern",TRUE,FALSE
"614",22,5,719,300,"Fish",15,NA,NA,715,"HC","Wet Hull",1,"Copper plate port",TRUE,FALSE
"615",22,5,719,300,"Fish",15,NA,NA,1183.2,"HH","Wet Hull",1,"Transducer + mount port",TRUE,FALSE
"616",22,5,719,300,"Fish",15,NA,NA,4341,"HX","Wet Hull",1,"Flat bottom 1m scrape",TRUE,FALSE
"617",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"DD","Deck",4,NA,FALSE,TRUE
"618",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"DE","Deck",4,NA,FALSE,TRUE
"619",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"DF","Deck",4,NA,FALSE,TRUE
"620",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"DI","Deck",4,NA,FALSE,TRUE
"621",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"HAC","Dry Hull",1,NA,FALSE,TRUE
"622",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"623",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"II","Internal spaces",3,NA,FALSE,TRUE
"624",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"PM","Anchor",2,NA,FALSE,TRUE
"625",23,0,915,260,"Tug",16,"Self-polishing","Good",0,"PN","Anchor",2,NA,FALSE,TRUE
"626",23,0,915,260,"Tug",16,"Self-polishing","Good",0.5,"IF","Internal spaces",3,"Engine cooling water port",FALSE,TRUE
